Code,Term,Explanation
EB-8.2,vAtajagulmaH,"-,the disorder is characterized by muhuḥ ādhmānam [frequent increase in size], muhuḥ alpatvam āpadyatē [frequent reduction in size], aniyatavipulāṇuvēdanā [inconsistent pain i.e. severe or less pain], aṁgēṣu muhuḥ pipīlikāsaṁpracāra iva [feel as if ants are moving on body], tōdabahulaḥ [severe pricking type of pain], bhēdabahulaḥ [severe splitting type of pain], sphuraṇabahulaḥ [severe pulsating type of sensation], āyāmabahulaḥ [severe stretching type of pain], saṁkōcabahulaḥ [severe contraction type of pain], suptibahulaḥ [severe feeling of numbness], harṣabahulaḥ [severe feel of horripilation], pralayōdayabahulaḥ [severity in arise and decrease of above signs and symptoms], sūcyēva saṁviddhamātmānaṁ manyatē/sūcyēvavyathā [feel as if suffering with perforation/piercing type of pain], śaṁkunēva saṁviddhamātmānaṁ manyatē [feel as if pierced by śaṅku], divasāntē jvaraḥ [fever at the end of day], āsyaśōṣaḥ/mukhaśōṣaḥ/vaktraśōṣaḥ [dryness in mouth], ucchvāsōparōdhaḥ [obstruction in expiration], vēdanāprādurbhāvē rōmaharṣaḥ [horripilation during pain], plīhā [plīha (spleenomegaly)], āṭōpaḥ [gurgling sound of the intestines/barborygmus], āntrakūjanam [barborygmus/gurgling sound of intestines], avipākaḥ [indigestion], udāvartaḥ [upward movement of vāta], aṁgamardaḥ [generalized bodyache], manyāśūlaḥ [neck pain], śiraḥśūlaḥ [headache], śaṁkhaśulaḥ [pain in temporal region], bradhnarōgaḥ [swelling in inguinal region/hernia?], kr̥ṣṇatvak [blackish discoluration of skin], kr̥ṣṇanakhaḥ [blackish discolouration of nails], kr̥ṣṇanayanam [blackish discolouration of eyes], kr̥ṣṇavadanam [blackish discolouration of face], kr̥ṣṇamūtram [blackish discolouration of urine], kr̥ṣṇapurīṣaḥ [blackish discolouration of feces], arūṇatvak [slightly reddish discolouration of skin], arūṇanakhaḥ [slightly reddish discolouration of nails], arūṇanayanam [slightly reddish discolouration of eyes], arūṇavadanam [slightly reddish coloured face], arūṇamūtram [slightly reddish dis colouration of urine], arūṇapurīṣaḥ [slightly reddish discolouration of feces], paruṣatvak [rough/dry skin], paruṣanakhaḥ [rough nails], paruṣanayanam [roughness of eyes], paruṣavadanam [roughness of mouth/face], paruṣamūtram [roughness of urine], paruṣapurīṣaḥ [roughness of feces], hr̥̄cchūlaḥ/hr̥drujā [pain in the precordium/cardiac region], kukṣiśūlaḥ/kukṣirujā [pain in abdomen], kaṇṭhaśōṣaḥ/galaśōṣaḥ [dryness in the throat], vāyunirōdhaḥ [confined vayu/lack of movement of vāyu], viṣamāgnitā [irregular agni], pavanavikāraḥ [diseases caused due to vāta], jvaraḥ [fever], kr̥cchrāducchvasanam muhuḥ [frequent difficult expiration], gātrastambhaḥ [stiffness of body parts], kārśayam [emaciation], rūkṣatvak [dryness of skin], anirūpitasaṁsthānaḥ [not having ascertained form, shape], anirūpitasthānaḥ [not having ascertained area, site], anirūpitavr̥ddhiḥ [not having ascertained growth], anirūpitakṣayaḥ [not having ascertained decrease], anirūpitavyathā [not having ascertained pain], pipīlikā vyāpta iva/pipīlikā parigata iva [feels as if ants are covered all over], vāyuḥ kālēṣu upadravavr̥ddhiḥ [increase in complication in vata kala?], vistārayati carma kadācit [occassionly stetching of skin], saṁkōcayati carma kādācit [occassionly contraction of skin], sarvasmin dēhē vēdanāऽpi prāyaḥ vastyāśrayaḥ [whole body pain but mainly at basti], śiśirajvaraḥ [pyrexia with chills], pārśvarujā [pain in sides of chest/flanks], aṁsarujā [pain in shoulders], śirōrujā [headache], jīrṇē adhikaṁ prakōpaḥ [incrased after digestion of food], bhaktē mr̥dutvaṁ samupaiti [gets softened while eating],gulma due to vāta"
EB-8.3,pittajagulmaH,"-,the disorder is characterized by kukṣividāhaḥ [burning sensation in abdomen], hr̥dayavidāhaḥ [burning sensation in cardiac region], urōvidāhaḥ [burning sensation in chest], kaṇṭhavidāhaḥ [burning sensation in throat], sadhūmōdgāraḥ/dhūmāyatē [smoky euctation/s], amlānvitōdgāraḥ [acid eructations], gulmāvakāśaḥ dahyatē [feel as if burning], gulmāvakāśaḥ dūyatē [pain], gulmāvakāśaḥ dhūpyatē [emits smoke], gulmāvakāśaḥ ūṣmāyatē/sōṣmā (gulmaḥ) [hot in nature], gulmāvakāśaḥ svidyati [perspire], gulmāvakāśaḥ klidyati [wet], gulmāvakāśaḥ dahyatē/svasthānaṁ dahatīva [burning], sparśāsahaḥ/sparśanāsahaḥ/śithilavraṇa iva sparśāsahaḥ [tenderness/tenderness as if loose/lax/nonhealed wound], alparōmāñcaḥ [slight excitement/bristling], jvaraḥ [fever], bhramaḥ [giddiness or dizziness], davathuḥ [burning/excessive warmth/inflammation of eyes], pipāsā/tr̥ṣṇā/tr̥ṭ [thirst], galaśōṣaḥ [dryness in throat], tāluśōṣaḥ [dryness of palate], mukhaśōṣaḥ [dryness of mouth], pramōhaḥ [fainting/severe confusion], viḍbhēdaḥ [altered stools/loose motions], haritatvak [greenish discolouration of skin], haritanayanam [green coloured eyes], haritavadanam [greenish discolouration of face], haritamūtram [green coloured urine], haritapurīṣam [greenish discolouration of feces], hāridratvak [yellow coloured skin], hāridranayanam [yellow coloured eyes], hāridravadanam [yellow coloured face], hāridramūtram [yellowish discoluration of urine], hāridrapurīṣam [yellow coloured feces], svēdaḥ [perspiration], āhāravidāhaḥ [indigestion of food/turning acid of food], dāhaḥ [burning sensation], aṅgarāgaḥ [reddish dis colouration of body], kaṭuvaktratā [pungent taste in the mouth], amlakaḥ [sour belching/eructation], mūrcchā [syncope/attacks of swooning], dīpyatē (gulmaḥ) [burning sensation of gulma], śītōpaśayatā [relief with cold], tapta ayaḥpiṇḍa iva avakāśaṁ dahati [feels as if burnt by hot metal ball], nirlōmaḥ [hairless], prāyaḥ nābhyāśrayaḥ [generally resides at nābhi], vadanarāgaḥ [reddish dis colouration of face], jīryati mahat śūlam [severe pain during digestion], bhōjanē mahat śūlam [severe pain while eating],gulma due to pitta"
EB-8.4,kaPajagulmaH,"-,the disorder is characterized by śītajvaraḥ/śiśirajvaraḥ [fever with chills], arōcakaḥ/annāruciḥ [tastelessness], avipākaḥ [indigestion], aṅgamardaḥ [generalised bodyache], aṅgaharṣaḥ [horripilation], hr̥̄drōgaḥ [disease of heart], chardiḥ [vomiting], nidrā [sleep], ālasyam [lethargy], staimityam [a sensation of being covered with wet clothes], gauravam [heaviness], śirōऽbhitāpaḥ [burning sensation in head], gulmasya sthiratvam [stable gulma], gulmasya gauravam [heavy gulma], gulmasya kāṭhinyam [hardness], gulmasya avagāḍhatvam [deepened], gulmasya suptatā [numb/immobile], kāsaḥ (atipravr̥ddhaḥ) [cough (severe)], śvāsaḥ (atipravr̥ddhaḥ) [severe breathlessness/difficult breathing], pratiśyāyaḥ (atipravr̥ddhaḥ) [cold, catarrh ( severe)], rājayakṣmā (atipravr̥ddhaḥ) [fulminant rājayakṣmā (tuberculosis)], tvak-śvaityam [whitish discolouration of skin], nayana-śvaityam [whitish discolouration of eyes], vadana-śvaityam [whitish discolouration of face], mūtra-śvaityam [light /whitish coloured urine], purīṣa-śvaityam [light /whitish coloured stool], aṅgasādaḥ/gātrasādaḥ [exhaustion or tirednes to body /inability to perform physical activities], prasēkaḥ [excessive salivation], madhurāsyatā [sweet taste in mouth], kaphasya liṅgāni [signs of kapha], pīnasaḥ [cold, catarrh], hr̥llāsaḥ [nausea], śaityam [coldness], alparuk [mild pain], gulmasya unnatatvam [elevated gulma],gulma due to kapha"
EB-8.5,raktajagulmaH,"-,the disorder is characterized by ārtavarōdhaḥ [stoppage/supression of menstrual flow], kukṣi abhivardhanam (uparuddha ārtavēna) [increase in size of abdomen (due to supression of menstruation)], śūlaḥ [colicky pain in the abdomen], kāsaḥ [cough], atisāraḥ [diarrhoea], chardiḥ [vomiting], arōcakaḥ [tastelessness], avipākaḥ [indigestion], aṁgamardaḥ [generalized bodyache], nidrā [sleep], ālasyam [lethargy], stimityam [feeling as if covered with wet cloth], kaphaprasēkaḥ [salivation], stanyapravr̥ttiḥ/stanyadarśanam [expression of breast milk], ōṣṭha kārṣṇyam [blackish lips], stanamaṇḍalakārṣṇyam [blackish breast areola], cakṣuṣaḥ atyarthaṁ glāniḥ [severe fatigue of eyes], mūrcchā [syncope/attacks of swooning], hr̥llāsaḥ [nausea], dōhadaḥ [having longing desire/desire found in pregnant lady], pādaśvayathuḥ [pedal oedma], rōmarājyāḥ īṣadudgamaḥ [slight appearance of abdominal striae/striae gravidarum], yōnyāḥ āṭalatvam [dilatation of yōni (vagina)], yōni daurgandhyam [bad odour of yōni], yōnisrāvaḥ [discharge from yōni (vagina)], piṇḍita iva spandatē gulmaḥ [pulsating lump/quickening], pittagulmasamānaliṁgam [signs of pitta gulma], na spandatē (gulmaḥ) [no pulsation], na udaravr̥ddhiḥ [no abdominal enlargment], garbhiṇīliṁgāni/garbhaliṁgaḥ [signs of pregnancy], dauhr̥daḥ [having longing desire/desire found in pregnant lady], kṣāmatā adhikam [more weak/debilitated], stambhaḥ [rigidity/stiffness], dāhaḥ [burning sensation], atisāraḥ [diarrhoea], garbhāśayē sutarāṁ śūlam [pain in garbhaśaya], gulmaḥ cirēṇa saśūlaṁ spandatē [delayed pulsation with pain],pseudocyesis"
EB-8.6,sAnnipAtajagulmaH,"-,the disorder is characterized by tridōṣaliṁgasannipātaḥ [clinical features of all three dōṣa], sarvavikārayuktaḥ [clinical features of all types of gulma], mahārujaṁ/tīvraruk [severe/excruciating pain], dāhaparītam/tīvradāhaḥ [associated with severe burning sensation], aśmavadghanam [stone like compactness], aśmavadunnataṁ [stone like elevation], śīghravidāhi [quick sloughing], dāruṇam [severity], śarīrabalāpahārī [reducing of the strength of the body], manōbalāpahārī [reducing of the strength of the mind], agnibalāpahārī [reducing of the strength of agni], śīghrapākī [suppurates quickly], ghanaḥ [thick and dense lesion], unnataḥ [elevated],gulma due to three dōṣa"
EB-8.7,dvandvajagulmaH,"-,the disorder is characterized by saṁsr̥ṣṭalakṣaṇaḥ [clinical features of mixed dōṣa],glma due to two dōṣa"
EB-8.8,vidahyamAnagulmaH,"-,the disorder is characterized by dāhaḥ [burning sensation], śūlaḥ [colicky pain in the abdomen], artiḥ [pain], saṁkṣōbhaḥ [agitation], svapnanāśaḥ [sleeplessness], aratiḥ [distress/dicontent/restlessness], jvaraḥ [fever],gulma with burning sensation"
EB-8.9,apakvagulmaH,"-,the disorder is characterized by guruḥ [heaviness], kaṭhinasaṁsthānaḥ [hard form], gūḍhamāṁsāntarāśrayaḥ [having base in deep māṁsa], avivarṇaḥ [colour of avi/blackish coloured], sthiraḥ [firm/fixed],gulma in apakva stage"
EB-8.10,pakvagulmaH,"-,the disorder is characterized by bahistuṁgaḥ [protruding out/elevated], samunnataḥ [uniform elevation], śyāvaḥ [bluish black colour], saraktaparyantaḥ [reddish borders of elevated part], bastisannibhē saṁsparśē [feel like basti/urinary bladder on palpation], nipīḍitōnnataḥ [rebound elevation after pressing], stabdhaḥ [stiffness], suptaḥ pārśvāvapīḍitē [dull pain/numbness on pressing on lateral sides of gulma], śūlaḥ piṇḍītē [localised pain],gulma in pakva stage"
EB-8.11,asAdhya-gulmaH,"-,the disorder is characterized by mahāvastuparigrahaḥ [occupying whole abdomen], kr̥tamūlaḥ [deep rooted], sirānaddhaḥ [embeded with plexus of vessels], kūrma iva utthitaḥ [eleved as tortoise back], daurbalyam [weakness], aruciḥ [tastelessness], hr̥llāsaḥ [nausea], kāsaḥ [cough], chardiḥ [vomiting], aratiḥ [distress/dicontent/restlessness], jvaraḥ [fever], tr̥ṣṇā [thirst], tandrā [drowsiness/lassitude], pratiśyāyaḥ [cold, catarrh],intractable gulma"
EB-8.12,antargulmaH,"-,the disorder is characterized by bastivēdanā [pain in basti/urinary bladder], kukṣivēdanā [pain in abdomen], plīhavēdanā [pain in splenic region], agnibhraṁśaḥ [deviation/decline of agni], varṇabhraṁśaḥ [deviation/loss of complexion/lustre], balabhraṁśaḥ [diminution of physical strength], vēgānāṁ apravartanam [retention/supression of natural urges],internal gulma"
EB-8.13,bAhyagulmaH,"-,the disorder is characterized by kōṣṭhāṁgēṣu na atiruk [dull pain in abdominal organs], vaivarṇayam [discolouration], avakāśasya bahirunnatatā [protruding out/elevated],gulma due to external cause"
EB-8.14,gulma-upadravaH,"-,the disorder is characterized by nikhānitamiva śūlam [nailing type of pain], viṇmūtrasaṁrōdhaḥ [retention of faeces and urine], kr̥cchrōcchvāsaḥ [difficulty in breathing], sthirāṅgatā [stiffness of the limbs], tr̥ṣṇā [thirst], dāhaḥ [burning sensation], bhramaḥ [giddiness or dizziness], ānnasya vidagdhaparivr̥ddhitā [increase of pain and acidity during digestion of food], rōmaharṣō [horripilation], aruciḥ [tastelessness], chardiḥ [vomiting], bhuktavr̥ddhiḥ [increase of pain just after meals], jaḍāṅgatā [stiffness of the body],complications of gulma"
EB-8.15,gulma-ariShTaH,"-,-,fatal signs of gulma"
SM38(EB-9),pravAhikA,"-,It is characterised by frequent passage of stools which may be associated with blood or mucus, tenesmus. This may be explained by: (a)Increased vatadosha pushing the accumulated kaphadosha downwards through the intestinal tract.,Dysentery disorder (TM2)"
EB-9.1,vAtika-pravAhikA,"-,the disorder is characterized by saśūlapurīṣa-pravr̥ttiḥ [colic pain during defecation],pravāhikā due to vāta"
EB-9.2,paittika-pravAhikA,"-,the disorder is characterized by sadāhapurīṣa-pravr̥ttiḥ [burning sensation during defecation],pravāhikā due to pitta"
EB-9.3,kaPaja-pravAhikA,"-,the disorder is characterized by sakaphapurīṣa-pravr̥ttiḥ [stool with mucus],pravāhikā due to kapha"
SM72(EB-9.4),raktajapravAhikA,"-,It is characterised by passing of blood mixed stools, pain, heaviness in anal region accompanied with the discharge of mucilaginous material and colicky abdominal pain. This may be explained by: (a) Vitiated pitta, blood affects the Descending vata.,Bowel inflammation disorder (TM2)"
SM33(EB-10),SUlaH,"-,It is characterised by pain in abdomen, burning sensation, distension and flatulence. This may be explained by: (a) Vitiated dosha especially vatadosha affecting the abdominal organs.,Abdominal pain disorder (TM2)"
EB-10.1,vAtajaSUlaH,"-,the disorder is characterized by tīvraśūlaḥ (nirāhārasya) [severe pain on empty stomach], prastabdhagātratā [severe stiffness of body], kr̥cchrōcchvāsaḥ [difficulty in breathing], kr̥cchrēṇa vātapravr̥ttiḥ [difficulty in passing flatus], kr̥cchrēṇa mūtrapravr̥ttiḥ [difficulty in micturition], kr̥cchrēṇa purīṣapravr̥ttiḥ [difficulty in defecation], hr̥dayaśūlaḥ [pain in the pericordial region], pārśvaśūlaḥ [pain in sides of chest/flanks], pr̥ṣṭhaśūlaḥ [pain in back], trikaśūlaḥ [pain in the sacral region], basti-śūlaḥ [pain in basti/urinary bladder], jīrṇē śūlaḥ [pain occurs after food has been digested], pradōṣē śūlaḥ [pain during twilights], ghanāgamē śūlaḥ [pain during cloudy weather], śītē śūlaḥ [pain when it is cold], muhurmuhu prakōpaḥ (śūlaḥ) [exacerbationn of pain again and again], muhurmuhuścōpaśamaḥ (śūlaḥ) [remission of pain again and again], viṭ-saṁstambhanam [retension of faeces], vāta-saṁstambhanam [retension of flatus], tōdaḥ [pricking pain], bhēdaḥ [breaking type of pain], saṁsvēdanēna śamaṁ prayāti (śūlaḥ) [pain relieved by svēdana (sudation)], abhyañjanēna śamaṁ prayāti(śūlaḥ) [pain relieved by snēhana (inunction)], mardanēna śamaṁ prayāti (śūlaḥ) [pain relieved by massage/rubbing], snigdhabhōjyaiḥ śamaṁ prayāti (śūlaḥ) [pain relieved by unctuous food], uṣṇabhōjyaiḥ śamaṁ prayāti (śūlaḥ) [pain relieved by hot food],śūla due to vāta"
EB-10.2,pittajaSUlaH,"-,the disorder is characterized by tr̥ṣṇā/tr̥ṭ [thirst], dāhaḥ [burning sensation], madaḥ [intoxication], mūrcchā [syncope/attacks of swooning], tīvrasūlaḥ [severe pain (colic)], śītābhikāmatā [desire for cold], śītēna śāmyati (śūlaḥ) [pain decreases with cold], mōhaḥ [confusion/delirium], ārtiḥ nābhyām [pain in umbilical region], saṁsvēdaḥ [perspiration], bhramaḥ [giddiness or dizziness], cōṣaḥ [sucking type of pain], madhyandinē kupyati (śūlaḥ) [pain gets exacerbated at noon], ardharātrē kupyati (śūlaḥ) [pain gets exacerbated at midnight], vidāhakālē kupyati (śūlaḥ) [pain gets exacerbated at the time of digestion of food], jaladātyayē kupyati (śūlaḥ) [pain gets exacerbated in autumn/śarat r̥tu], śītaiḥ samupaiti śāntiṁ (śūlaḥ) [relieved during cold season], susvādu bhōjanai samupaiti śāntiṁ (śūlaḥ) [relieved during sweet food], śītairapi bhōjanai samupaiti śāntiṁ (śūlaḥ) [relieved during cold food],śūla due to pitta"
EB-10.3,kaPajaSUlaH,"-,the disorder is characterized by hr̥llāsaḥ [nausea], atipūrṇakōṣṭhatā [severe fullness of abdomen], gurugātratā [heaviness of body], kāsaḥ [cough], sadanam [exhaustion], aruciḥ [tastelessness], prasēkaḥ [excessive salivation], āmāśayē stimitatā [stillness of stomach, feels as if amaśaya wrapped with wet cloth], kōṣṭhagurutā [heavyness of abdomen], śirōgurutā [heavyness of head], bhuktē kupyati (śūlaḥ) [pain increases on eating], sūryōdayē kupyati (śūlaḥ) [pain increases at sunrise], śiśirē kupyati (śūlaḥ) [pain increases in śiśira r̥tu], kusumāgamē kupyati (śūlaḥ) [pain increases in spring],śūla due to kapha"
